date,temp_c,rhum_pct,wind_speed_ms,precip_mm,pollutant,value
2023-04-11,10.450000000000001,70.41666666666667,7.879166666666666,0.0,pm25,4.5
2023-04-11,10.450000000000001,70.41666666666667,7.879166666666666,0.0,no2,30.799999999999997
2023-04-12,13.070833333333333,77.875,7.683333333333334,0.0,pm25,6.0
2023-04-12,13.070833333333333,77.875,7.683333333333334,0.0,no2,28.1
2023-04-13,13.262500000000001,74.125,13.079166666666666,3.8,pm25,9.0
2023-04-13,13.262500000000001,74.125,13.079166666666666,3.8,no2,41.9
2023-04-14,9.745833333333334,79.20833333333333,6.9875,5.9,pm25,2.0
2023-04-14,9.745833333333334,79.20833333333333,6.9875,5.9,no2,43.3
2023-04-15,11.016666666666666,84.70833333333333,15.35,23.900000000000002,pm25,6.0
2023-04-15,11.016666666666666,84.70833333333333,15.35,23.900000000000002,no2,14.95
2023-04-16,11.825000000000001,76.41666666666667,10.716666666666667,6.6,pm25,10.0
2023-04-16,11.825000000000001,76.41666666666667,10.716666666666667,6.6,no2,20.299999999999997
2023-04-17,13.520833333333334,66.04166666666667,13.825000000000001,0.1,pm25,9.5
2023-04-17,13.520833333333334,66.04166666666667,13.825000000000001,0.1,no2,33.6
2023-04-18,12.691666666666668,82.08333333333333,5.220833333333333,6.4,pm25,11.5
2023-04-18,12.691666666666668,82.08333333333333,5.220833333333333,6.4,no2,26.3
2023-04-19,12.416666666666666,82.16666666666667,7.058333333333334,0.30000000000000004,pm25,10.5
2023-04-19,12.416666666666666,82.16666666666667,7.058333333333334,0.30000000000000004,no2,25.700000000000003
2023-04-20,13.179166666666667,82.5,5.5375000000000005,0.1,pm25,9.0
2023-04-20,13.179166666666667,82.5,5.5375000000000005,0.1,no2,37.2
2023-04-21,14.579166666666666,73.33333333333333,6.033333333333334,0.1,pm25,
2023-04-21,14.579166666666666,73.33333333333333,6.033333333333334,0.1,no2,50.5
2023-04-22,14.720833333333333,73.91666666666667,7.733333333333333,0.0,pm25,
2023-04-22,14.720833333333333,73.91666666666667,7.733333333333333,0.0,no2,26.2
2023-04-23,15.820833333333333,64.54166666666667,7.795833333333333,0.0,pm25,
2023-04-23,15.820833333333333,64.54166666666667,7.795833333333333,0.0,no2,13.8
2023-04-25,14.708333333333334,75.75,6.925,0.30000000000000004,pm25,7.5
2023-04-25,14.708333333333334,75.75,6.925,0.30000000000000004,no2,22.45
2023-04-26,14.529166666666667,64.45833333333333,9.245833333333334,0.0,pm25,7.5
2023-04-26,14.529166666666667,64.45833333333333,9.245833333333334,0.0,no2,30.95
2023-04-27,14.370833333333332,66.66666666666667,6.804166666666667,0.0,pm25,9.5
2023-04-27,14.370833333333332,66.66666666666667,6.804166666666667,0.0,no2,32.15
2023-04-28,14.633333333333333,62.541666666666664,7.829166666666667,0.0,pm25,10.0
2023-04-28,14.633333333333333,62.541666666666664,7.829166666666667,0.0,no2,27.6
2023-04-29,15.970833333333333,68.83333333333333,5.908333333333334,0.0,pm25,7.0
