Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Italy","NET.IT112A","Regione Lazio","IT1176A","L.GO PERESTRELLO","SPO.IT1176A_8_chemi_1998-03-17_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","43.261","ug/m3","96.72","3","Background","Urban","12.5416","41.8860","28.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 22:00:18","",""
"Italy","NET.IT112A","Regione Lazio","IT1834A","TIBURTINA","SPO.IT1834A_8_chemi_2006-12-06_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-day-max","1 year day max","2024","68.522","ug/m3","96.45","3","Traffic","Urban","12.5489","41.9103","26.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:58:03","",""
"Italy","NET.IT112A","Regione Lazio","IT1834A","TIBURTINA","SPO.IT1834A_8_chemi_2006-12-06_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.97","1 year 99.97 %ile of hourly values in a given year","2024","120.000","ug/m3","92.81","3","Traffic","Urban","12.5489","41.9103","26.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:59:33","",""
"Italy","NET.IT112A","Regione Lazio","IT1834A","TIBURTINA","SPO.IT1834A_8_chemi_2006-12-06_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","54.913","ug/m3","96.45","3","Traffic","Urban","12.5489","41.9103","26.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 22:00:18","",""
"Italy","NET.IT112A","Regione Lazio","IT1834A","TIBURTINA","SPO.IT1834A_8_chemi_2006-12-06_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","62.304","ug/m3","96.45","3","Traffic","Urban","12.5489","41.9103","26.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 22:00:22","",""
"Italy","NET.IT112A","Regione Lazio","IT0952A","CASTEL DI GUIDO","SPO.IT0952A_8_chemi_1997-01-03_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","2024","0.000","count","89.99","3","Background","Rural","12.2663","41.8895","66.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:59:51","",""
"Italy","NET.IT112A","Regione Lazio","IT1834A","TIBURTINA","SPO.IT1834A_8_chemi_2006-12-06_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove150","1 year hour exceed 150","2024","0.000","count","92.81","3","Traffic","Urban","12.5489","41.9103","26.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:59:44","",""
"Italy","NET.IT112A","Regione Lazio","IT0952A","CASTEL DI GUIDO","SPO.IT0952A_8_chemi_1997-01-03_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-3hAbove400","3 consecutive hours in exceedance of 400","2024","0.000","count","89.99","3","Background","Rural","12.2663","41.8895","66.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:57:54","",""
"Italy","NET.IT112A","Regione Lazio","IT1834A","TIBURTINA","SPO.IT1834A_8_chemi_2006-12-06_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove400","1 year hour exceed 400","2024","0.000","count","92.81","3","Traffic","Urban","12.5489","41.9103","26.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 22:00:04","",""
"Italy","NET.IT112A","Regione Lazio","IT0957A","TENUTA DEL CAVALIERE","SPO.IT0957A_8_chemi_1997-01-01_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","2024","0.000","count","91.01","3","Background","Suburban","12.6585","41.9295","56.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:59:51","",""
"Italy","NET.IT112A","Regione Lazio","IT0957A","TENUTA DEL CAVALIERE","SPO.IT0957A_8_chemi_1997-01-01_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove400","1 year hour exceed 400","2024","0.000","count","91.01","3","Background","Suburban","12.6585","41.9295","56.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 22:00:04","",""
"Italy","NET.IT112A","Regione Lazio","IT0952A","CASTEL DI GUIDO","SPO.IT0952A_8_chemi_1997-01-03_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","2024","86.000","ug/m3","89.99","3","Background","Rural","12.2663","41.8895","66.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:59:15","",""
"Italy","NET.IT112A","Regione Lazio","IT0952A","CASTEL DI GUIDO","SPO.IT0952A_8_chemi_1997-01-03_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.97","1 year 99.97 %ile of hourly values in a given year","2024","78.000","ug/m3","89.99","3","Background","Rural","12.2663","41.8895","66.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:59:33","",""
"Italy","NET.IT112A","Regione Lazio","IT0957A","TENUTA DEL CAVALIERE","SPO.IT0957A_8_chemi_1997-01-01_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","17.609","ug/m3","94.54","3","Background","Suburban","12.6585","41.9295","56.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:58:23","",""
"Italy","NET.IT112A","Regione Lazio","IT0957A","TENUTA DEL CAVALIERE","SPO.IT0957A_8_chemi_1997-01-01_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","54.478","ug/m3","94.54","3","Background","Suburban","12.6585","41.9295","56.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 22:00:22","",""
"Italy","NET.IT112A","Regione Lazio","IT0825A","C.SO FRANCIA","SPO.IT0825A_8_chemi_1997-10-01_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-day-max","1 year day max","2024","53.450","ug/m3","96.17","3","Traffic","Urban","12.4696","41.9474","35.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:58:03","",""
"Italy","NET.IT112A","Regione Lazio","IT1176A","L.GO PERESTRELLO","SPO.IT1176A_8_chemi_1998-03-17_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-hr-max19","1 year hour max19","2024","73.000","ug/m3","92.94","3","Background","Urban","12.5416","41.8860","28.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:59:19","",""
"Italy","NET.IT112A","Regione Lazio","IT0957A","TENUTA DEL CAVALIERE","SPO.IT0957A_8_chemi_1997-01-01_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-daysAbove50","1 year day exceed 50","2024","5.000","count","94.54","3","Background","Suburban","12.6585","41.9295","56.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:58:42","",""
"Italy","NET.IT112A","Regione Lazio","IT0957A","TENUTA DEL CAVALIERE","SPO.IT0957A_8_chemi_1997-01-01_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-hr-per50","1 year 50 percentile","2024","17.000","ug/m3","91.01","3","Background","Suburban","12.6585","41.9295","56.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:59:40","",""
"Italy","NET.IT112A","Regione Lazio","IT1176A","L.GO PERESTRELLO","SPO.IT1176A_8_chemi_1998-03-17_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","47.000","ug/m3","96.72","3","Background","Urban","12.5416","41.8860","28.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 22:00:22","",""
"Italy","NET.IT112A","Regione Lazio","IT1176A","L.GO PERESTRELLO","SPO.IT1176A_8_chemi_1998-03-17_00:00:00","NO2","Nitrogen dioxide (air)","P3Y","3 subsequent calendar years mean","2024","26.981","ug/m3","93.49","3","Background","Urban","12.5416","41.8860","28.0","Roma                                                                            ","IT001C1                                           ","2808293","Mixed E1a/validated and E2a/UTD data AQ e-Reporting","09/08/2025 22:00:26","",""
"Italy","NET.IT112A","Regione Lazio","IT0957A","TENUTA DEL CAVALIERE","SPO.IT0957A_8_chemi_1997-01-01_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","2024","118.000","ug/m3","91.01","3","Background","Suburban","12.6585","41.9295","56.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:59:15","",""
"Italy","NET.IT112A","Regione Lazio","IT0957A","TENUTA DEL CAVALIERE","SPO.IT0957A_8_chemi_1997-01-01_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","40.522","ug/m3","94.54","3","Background","Suburban","12.6585","41.9295","56.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 22:00:18","",""
"Italy","NET.IT112A","Regione Lazio","IT0953A","VILLA ADA","SPO.IT0953A_8_chemi_1998-01-01_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-day-min","1 year day min","2024","5.087","ug/m3","90.16","3","Background","Urban","12.5069","41.9329","50.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:58:18","",""
"Italy","NET.IT112A","Regione Lazio","IT0957A","TENUTA DEL CAVALIERE","SPO.IT0957A_8_chemi_1997-01-01_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-hr-max19","1 year hour max19","2024","87.000","ug/m3","91.01","3","Background","Suburban","12.6585","41.9295","56.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:59:19","",""
"Italy","NET.IT112A","Regione Lazio","IT0957A","TENUTA DEL CAVALIERE","SPO.IT0957A_8_chemi_1997-01-01_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.79","1 year 99.79 %ile of hourly values in a given year","2024","88.000","ug/m3","91.01","3","Background","Suburban","12.6585","41.9295","56.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:59:29","",""
"Italy","NET.IT112A","Regione Lazio","IT1834A","TIBURTINA","SPO.IT1834A_8_chemi_2006-12-06_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-daysAbove50","1 year day exceed 50","2024","24.000","count","96.45","3","Traffic","Urban","12.5489","41.9103","26.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:58:42","",""
"Italy","NET.IT112A","Regione Lazio","IT1834A","TIBURTINA","SPO.IT1834A_8_chemi_2006-12-06_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.79","1 year 99.79 %ile of hourly values in a given year","2024","108.000","ug/m3","92.81","3","Traffic","Urban","12.5489","41.9103","26.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:59:29","",""
"Italy","NET.IT112A","Regione Lazio","IT1836A","CIPRO","SPO.IT1836A_8_chemi_2006-12-17_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","27.000","ug/m3","96.99","3","Background","Urban","12.4476","41.9064","24.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:58:23","",""
"Italy","NET.IT112A","Regione Lazio","IT1906A","ARENULA","SPO.IT1906A_8_chemi_2008-02-03_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-daysAbove50","1 year day exceed 50","2024","24.000","count","96.72","3","Background","Urban","12.4754","41.8940","17.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:58:42","",""
"Italy","NET.IT112A","Regione Lazio","IT0828A","L.GO MAGNA GRECIA","SPO.IT0828A_8_chemi_1993-01-01_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","2024","170.000","ug/m3","89.95","3","Traffic","Urban","12.5090","41.8831","37.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:59:15","",""
"Italy","NET.IT112A","Regione Lazio","IT0828A","L.GO MAGNA GRECIA","SPO.IT0828A_8_chemi_1993-01-01_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","86.565","ug/m3","93.17","3","Traffic","Urban","12.5090","41.8831","37.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 22:00:22","",""
"Italy","NET.IT112A","Regione Lazio","IT1906A","ARENULA","SPO.IT1906A_8_chemi_2008-02-03_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","58.348","ug/m3","96.72","3","Background","Urban","12.4754","41.8940","17.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 22:00:22","",""
"Italy","NET.IT112A","Regione Lazio","IT1906A","ARENULA","SPO.IT1906A_8_chemi_2008-02-03_00:00:00","NO2","Nitrogen dioxide (air)","P3Y","3 subsequent calendar years mean","2024","32.034","ug/m3","93.77","3","Background","Urban","12.4754","41.8940","17.0","Roma                                                                            ","IT001C1                                           ","2808293","Mixed E1a/validated and E2a/UTD data AQ e-Reporting","09/08/2025 22:00:26","",""
"Italy","NET.IT112A","Regione Lazio","IT0952A","CASTEL DI GUIDO","SPO.IT0952A_8_chemi_1997-01-03_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-day-max","1 year day max","2024","32.609","ug/m3","92.35","3","Background","Rural","12.2663","41.8895","66.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:58:03","",""
"Italy","NET.IT112A","Regione Lazio","IT0952A","CASTEL DI GUIDO","SPO.IT0952A_8_chemi_1997-01-03_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.79","1 year 99.79 %ile of hourly values in a given year","2024","62.000","ug/m3","89.99","3","Background","Rural","12.2663","41.8895","66.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:59:29","",""
"Italy","NET.IT112A","Regione Lazio","IT1835A","BUFALOTTA","SPO.IT1835A_8_chemi_2019-03-18_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-hr-per50","1 year 50 percentile","2024","26.000","ug/m3","90.76","3","Background","Urban","12.5337","41.9477","36.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:59:40","",""
"Italy","NET.IT112A","Regione Lazio","IT1835A","BUFALOTTA","SPO.IT1835A_8_chemi_2019-03-18_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","48.913","ug/m3","92.90","3","Background","Urban","12.5337","41.9477","36.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 22:00:18","",""
"Italy","NET.IT112A","Regione Lazio","IT1835A","BUFALOTTA","SPO.IT1835A_8_chemi_2019-03-18_00:00:00","NO2","Nitrogen dioxide (air)","P3Y","3 subsequent calendar years mean","2024","29.491","ug/m3","89.54","3","Background","Urban","12.5337","41.9477","36.0","Roma                                                                            ","IT001C1                                           ","2808293","Mixed E1a/validated and E2a/UTD data AQ e-Reporting","09/08/2025 22:00:26","",""
"Italy","NET.IT112A","Regione Lazio","IT1837A","FERMI","SPO.IT1837A_8_chemi_2006-12-17_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-daysAbove50","1 year day exceed 50","2024","121.000","count","95.90","3","Traffic","Urban","12.4696","41.8640","17.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:58:42","",""
"Italy","NET.IT112A","Regione Lazio","IT1836A","CIPRO","SPO.IT1836A_8_chemi_2006-12-17_00:00:00","NO2","Nitrogen dioxide (air)","P3Y","3 subsequent calendar years mean","2024","30.273","ug/m3","94.56","3","Background","Urban","12.4476","41.9064","24.0","Roma                                                                            ","IT001C1                                           ","2808293","Mixed E1a/validated and E2a/UTD data AQ e-Reporting","09/08/2025 22:00:26","",""
"Italy","NET.IT112A","Regione Lazio","IT1834A","TIBURTINA","SPO.IT1834A_8_chemi_2006-12-06_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","30.043","ug/m3","96.45","3","Traffic","Urban","12.5489","41.9103","26.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:58:23","",""
"Italy","NET.IT112A","Regione Lazio","IT0825A","C.SO FRANCIA","SPO.IT0825A_8_chemi_1997-10-01_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.97","1 year 99.97 %ile of hourly values in a given year","2024","84.000","ug/m3","91.87","3","Traffic","Urban","12.4696","41.9474","35.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:59:33","",""
"Italy","NET.IT112A","Regione Lazio","IT0957A","TENUTA DEL CAVALIERE","SPO.IT0957A_8_chemi_1997-01-01_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-day-min","1 year day min","2024","6.435","ug/m3","94.54","3","Background","Suburban","12.6585","41.9295","56.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:58:18","",""
"Italy","NET.IT112A","Regione Lazio","IT0828A","L.GO MAGNA GRECIA","SPO.IT0828A_8_chemi_1993-01-01_00:00:00","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2024","40.499","ug/m3","89.95","3","Traffic","Urban","12.5090","41.8831","37.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:57:36","",""
"Italy","NET.IT112A","Regione Lazio","IT1837A","FERMI","SPO.IT1837A_8_chemi_2006-12-17_00:00:00","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2024","43.551","ug/m3","92.57","3","Traffic","Urban","12.4696","41.8640","17.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:57:36","",""
"Italy","NET.IT112A","Regione Lazio","IT0828A","L.GO MAGNA GRECIA","SPO.IT0828A_8_chemi_1993-01-01_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-daysAbove50","1 year day exceed 50","2024","79.000","count","93.17","3","Traffic","Urban","12.5090","41.8831","37.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:58:42","",""
"Italy","NET.IT112A","Regione Lazio","IT0828A","L.GO MAGNA GRECIA","SPO.IT0828A_8_chemi_1993-01-01_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-hr-max19","1 year hour max19","2024","131.000","ug/m3","89.95","3","Traffic","Urban","12.5090","41.8831","37.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:59:19","",""
"Italy","NET.IT112A","Regione Lazio","IT1837A","FERMI","SPO.IT1837A_8_chemi_2006-12-17_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","2024","130.000","ug/m3","92.57","3","Traffic","Urban","12.4696","41.8640","17.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:59:15","",""
"Italy","NET.IT112A","Regione Lazio","IT1837A","FERMI","SPO.IT1837A_8_chemi_2006-12-17_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.79","1 year 99.79 %ile of hourly values in a given year","2024","117.000","ug/m3","92.57","3","Traffic","Urban","12.4696","41.8640","17.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:59:29","",""
"Italy","NET.IT112A","Regione Lazio","IT0828A","L.GO MAGNA GRECIA","SPO.IT0828A_8_chemi_1993-01-01_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove150","1 year hour exceed 150","2024","4.000","count","89.95","3","Traffic","Urban","12.5090","41.8831","37.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:59:44","",""
"Italy","NET.IT112A","Regione Lazio","IT2012A","MALAGROTTA","SPO.IT2012A_8_chemi_2010-02-25_00:00:00","NO2","Nitrogen dioxide (air)","P1Y-hr-min","1 year hour min","2024","0.000","ug/m3","89.00","3","Background","Suburban","12.3456","41.8748","62.0","Roma                                                                            ","IT001C1                                           ","2808293","E2a/UTD AQ e-Reporting","09/08/2025 21:59:36","",""
